qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered	gene_name
15_R	NZ_CP103730.1	1	76999	185141	262225	0.0	138600.0	99.873	99	262225	78036	0.9867112614690656	0	86.24%	226143.00	IncFII_pKP91__1_pld1
22	NZ_CP107453.1	1	21725	9628	31352	0.0	39179.0	100.0	100	175839	21725	1.0	0	82.42%	144933.00	IncFII_pKP91__1_pld1
38_R	NZ_CP107453.1	1	2030	31353	33382	0.0	3644.0	99.803	100	175839	2030	1.0	0	82.42%	144933.00	IncFII_pKP91__1_pld1
19_R	NZ_CP107453.1	3493	38393	37013	71913	0.0	62703.0	99.848	91	175839	38393	0.9090459198291356	0	82.42%	144933.00	IncFII_pKP91__1_pld1
42	NZ_CP107453.1	1	1432	72352	73783	0.0	2583.0	100.0	100	175839	1432	1.0	0	82.42%	144933.00	IncFII_pKP91__1_pld1
15_R	NZ_CP107453.1	1	78036	74552	152669	0.0	140300.0	99.811	100	175839	78036	1.0	0	82.42%	144933.00	IncFII_pKP91__1_pld1
28	NZ_CP107453.1	1	6727	153491	160217	0.0	12132.0	100.0	100	175839	6727	1.0	0	82.42%	144933.00	IncFII_pKP91__1_pld1
42_R	NZ_CP110144.1	1	1432	14097	15528	0.0	2583.0	100.0	100	238814	1432	1.0	0	83.82%	200180.00	IncFII_pKP91__1_pld1
19	NZ_CP110144.1	1	34901	15967	50867	0.0	62694.0	99.842	91	238814	38393	0.9090459198291356	0	83.82%	200180.00	IncFII_pKP91__1_pld1
38	NZ_CP110144.1	1	2030	54498	56526	0.0	3640.0	99.803	100	238814	2030	1.0	0	83.82%	200180.00	IncFII_pKP91__1_pld1
22_R	NZ_CP110144.1	1	21725	56527	78251	0.0	39179.0	100.0	100	238814	21725	1.0	0	83.82%	200180.00	IncFII_pKP91__1_pld1
23	NZ_CP110144.1	1	19616	79641	99256	0.0	35376.0	100.0	100	238814	19616	1.0	0	83.82%	200180.00	IncFII_pKP91__1_pld1
24_R	NZ_CP110144.1	1	17994	100646	118640	0.0	32444.0	99.994	100	238814	17994	1.0	0	83.82%	200180.00	IncFII_pKP91__1_pld1
30_R	NZ_CP110144.1	1	4881	120371	125251	0.0	8803.0	100.0	100	238814	4881	1.0	0	83.82%	200180.00	IncFII_pKP91__1_pld1
35	NZ_CP110144.1	1	3881	126073	129953	0.0	7000.0	100.0	100	238814	3881	1.0	0	83.82%	200180.00	IncFII_pKP91__1_pld1
27_R	NZ_CP110144.1	1	8792	133590	142381	0.0	15851.0	99.989	100	238814	8792	1.0	0	83.82%	200180.00	IncFII_pKP91__1_pld1
28	NZ_CP110144.1	1	6727	145820	152546	0.0	12128.0	99.985	100	238814	6727	1.0	0	83.82%	200180.00	IncFII_pKP91__1_pld1
26_R	NZ_CP110144.1	1	13407	159793	173199	0.0	24179.0	100.0	99	238814	13480	0.9945845697329376	0	83.82%	200180.00	IncFII_pKP91__1_pld1
15	NZ_CP110144.1	1	64708	174021	238814	0.0	116500.0	99.849	83	238814	78036	0.8292070326515967	0	83.82%	200180.00	IncFII_pKP91__1_pld1
24	NZ_CP110370.1	10965	17994	102409	109438	0.0	12440.0	99.246	39	227378	17994	0.3906857841502723	0	33.68%	76591.00	IncFII_pKP91__1_pld1
23_R	NZ_CP110370.1	1	19616	109501	129115	0.0	35322.0	99.944	100	227378	19616	1.0	0	33.68%	76591.00	IncFII_pKP91__1_pld1
22	NZ_CP110370.1	1	21725	129178	150900	0.0	39027.0	99.853	100	227378	21725	1.0	0	33.68%	76591.00	IncFII_pKP91__1_pld1
15	NZ_CP110370.1	43457	71616	199156	227378	0.0	50236.0	99.447	69	227378	78036	0.3608590906760982	0	33.68%	76591.00	IncFII_pKP91__1_pld1
56_R	NZ_CP114309.1	2	417	5259	5674	0.0	742.0	99.519	100	246621	418	0.9952153110047848	0	36.71%	90525.00	IncFII_pKP91__1_pld1
42_R	NZ_CP114309.1	1	1432	14097	15528	0.0	2583.0	100.0	100	246621	1432	1.0	0	36.71%	90525.00	IncFII_pKP91__1_pld1
38	NZ_CP114309.1	1	2030	59422	61451	0.0	3644.0	99.803	100	246621	2030	1.0	0	36.71%	90525.00	IncFII_pKP91__1_pld1
22_R	NZ_CP114309.1	1	21725	61452	83176	0.0	39174.0	99.995	100	246621	21725	1.0	0	36.71%	90525.00	IncFII_pKP91__1_pld1
23	NZ_CP114309.1	1	19616	83239	102854	0.0	35367.0	99.99	100	246621	19616	1.0	0	36.71%	90525.00	IncFII_pKP91__1_pld1
38	NZ_CP114309.1	17	1998	111208	113189	0.0	3571.0	99.95	100	246621	2030	0.9763546798029556	0	36.71%	90525.00	IncFII_pKP91__1_pld1
24_R	NZ_CP114309.1	7027	17994	114954	125922	0.0	19769.0	99.982	100	246621	17994	0.6095365121707236	0	36.71%	90525.00	IncFII_pKP91__1_pld1
56_R	NZ_CP114309.1	1	418	126295	126712	0.0	750.0	99.761	100	246621	418	1.0	0	36.71%	90525.00	IncFII_pKP91__1_pld1
30_R	NZ_CP114309.1	1	4881	126876	131756	0.0	8803.0	100.0	100	246621	4881	1.0	0	36.71%	90525.00	IncFII_pKP91__1_pld1
15	NZ_CP114309.1	17187	44243	188968	216023	0.0	48059.0	99.398	35	246621	78036	0.3467245886513916	0	36.71%	90525.00	IncFII_pKP91__1_pld1
15	NZ_CP114854.1	1	61516	140	61655	0.0	110900.0	99.992	79	249122	78036	0.788302834589164	0	78.28%	195025.00	IncFII_pKP91__1_pld1
56_R	NZ_CP114854.1	1	418	69890	70307	0.0	755.0	100.0	100	249122	418	1.0	0	78.28%	195025.00	IncFII_pKP91__1_pld1
42_R	NZ_CP114854.1	1	1432	78729	80160	0.0	2583.0	100.0	100	249122	1432	1.0	0	78.28%	195025.00	IncFII_pKP91__1_pld1
19	NZ_CP114854.1	1	34901	80599	115499	0.0	62699.0	99.845	91	249122	38393	0.9090459198291356	0	78.28%	195025.00	IncFII_pKP91__1_pld1
38	NZ_CP114854.1	1	2030	119130	121159	0.0	3644.0	99.803	100	249122	2030	1.0	0	78.28%	195025.00	IncFII_pKP91__1_pld1
22_R	NZ_CP114854.1	1	21725	121160	142884	0.0	39174.0	99.995	100	249122	21725	1.0	0	78.28%	195025.00	IncFII_pKP91__1_pld1
23	NZ_CP114854.1	1	19616	144274	163889	0.0	35376.0	100.0	100	249122	19616	1.0	0	78.28%	195025.00	IncFII_pKP91__1_pld1
24_R	NZ_CP114854.1	1	17994	165279	183273	0.0	32435.0	99.983	100	249122	17994	1.0	0	78.28%	195025.00	IncFII_pKP91__1_pld1
56_R	NZ_CP114854.1	1	418	183646	184063	0.0	755.0	100.0	100	249122	418	1.0	0	78.28%	195025.00	IncFII_pKP91__1_pld1
30_R	NZ_CP114854.1	1	4881	185004	189884	0.0	8803.0	100.0	100	249122	4881	1.0	0	78.28%	195025.00	IncFII_pKP91__1_pld1
35	NZ_CP114854.1	1	3881	190706	194586	0.0	7000.0	100.0	100	249122	3881	1.0	0	78.28%	195025.00	IncFII_pKP91__1_pld1
27_R	NZ_CP114854.1	1	8792	198223	207014	0.0	15851.0	99.989	100	249122	8792	1.0	0	78.28%	195025.00	IncFII_pKP91__1_pld1
26	NZ_CP114854.1	74	13480	209602	223008	0.0	24179.0	100.0	99	249122	13480	0.9945845697329376	0	78.28%	195025.00	IncFII_pKP91__1_pld1
32_R	NZ_CP114854.1	376	4388	244225	248237	0.0	7238.0	100.0	91	249122	4388	0.9145396536007292	0	78.28%	195025.00	IncFII_pKP91__1_pld1
22_R	NZ_CP118406.1	1	21725	79113	100836	0.0	39036.0	99.857	100	216722	21725	1.0	0	42.79%	92735.00	IncFII_pKP91__1_pld1
23	NZ_CP118406.1	1	19616	100899	120514	0.0	35331.0	99.949	100	216722	19616	1.0	0	42.79%	92735.00	IncFII_pKP91__1_pld1
24_R	NZ_CP118406.1	1	7029	120577	127605	0.0	12677.0	100.0	39	216722	17994	0.3906302100700233	0	42.79%	92735.00	IncFII_pKP91__1_pld1
15	NZ_CP118406.1	17187	61516	169380	213745	0.0	79043.0	99.502	57	216722	78036	0.568071146650264	0	42.79%	92735.00	IncFII_pKP91__1_pld1
24_R	NZ_CP121128.1	4918	17994	1	13078	0.0	23577.0	99.992	73	247179	17994	0.7267422474158053	0	86.36%	213471.00	IncFII_pKP91__1_pld1
56_R	NZ_CP121128.1	1	418	13451	13868	0.0	755.0	100.0	100	247179	418	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
30_R	NZ_CP121128.1	1	4881	14809	19689	0.0	8803.0	100.0	100	247179	4881	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
35	NZ_CP121128.1	1	3881	20511	24391	0.0	7000.0	100.0	100	247179	3881	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
27_R	NZ_CP121128.1	1	8792	28028	36819	0.0	15856.0	100.0	100	247179	8792	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
26_R	NZ_CP121128.1	1	13480	46127	59606	0.0	24310.0	100.0	100	247179	13480	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
28_R	NZ_CP121128.1	1	6727	60427	67153	0.0	12132.0	100.0	100	247179	6727	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
32_R	NZ_CP121128.1	1	4388	71412	75799	0.0	7914.0	100.0	100	247179	4388	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
15	NZ_CP121128.1	1	78036	76823	154944	0.0	140500.0	99.873	100	247179	78036	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
42_R	NZ_CP121128.1	1	1432	155713	157144	0.0	2583.0	100.0	100	247179	1432	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
19	NZ_CP121128.1	1	34901	157583	192483	0.0	62703.0	99.848	91	247179	38393	0.9090459198291356	0	86.36%	213471.00	IncFII_pKP91__1_pld1
38	NZ_CP121128.1	1	2030	196114	198143	0.0	3644.0	99.803	100	247179	2030	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
22_R	NZ_CP121128.1	1	21725	198144	219868	0.0	39179.0	100.0	100	247179	21725	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
23	NZ_CP121128.1	1	19616	221258	240873	0.0	35376.0	100.0	100	247179	19616	1.0	0	86.36%	213471.00	IncFII_pKP91__1_pld1
26	NZ_CP121130.1	1	13480	3017	16496	0.0	24310.0	100.0	100	247178	13480	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
27	NZ_CP121130.1	1	8792	25804	34595	0.0	15856.0	100.0	100	247178	8792	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
35_R	NZ_CP121130.1	1	3881	38232	42112	0.0	7000.0	100.0	100	247178	3881	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
30	NZ_CP121130.1	1	4881	42934	47814	0.0	8803.0	100.0	100	247178	4881	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
56	NZ_CP121130.1	1	418	48755	49172	0.0	755.0	100.0	100	247178	418	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
24	NZ_CP121130.1	1	17994	49545	67539	0.0	32444.0	99.994	100	247178	17994	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
23_R	NZ_CP121130.1	1	19616	68929	88544	0.0	35376.0	100.0	100	247178	19616	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
22	NZ_CP121130.1	1	21725	89934	111658	0.0	39179.0	100.0	100	247178	21725	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
38_R	NZ_CP121130.1	1	2030	111659	113688	0.0	3644.0	99.803	100	247178	2030	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
19_R	NZ_CP121130.1	3493	38393	117319	152219	0.0	62703.0	99.848	91	247178	38393	0.9090459198291356	0	85.63%	211660.00	IncFII_pKP91__1_pld1
42	NZ_CP121130.1	1	1432	152658	154089	0.0	2583.0	100.0	100	247178	1432	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
15_R	NZ_CP121130.1	1	78036	154858	232979	0.0	140500.0	99.872	100	247178	78036	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
32	NZ_CP121130.1	1	4388	234003	238389	0.0	7906.0	99.977	100	247178	4388	1.0	0	85.63%	211660.00	IncFII_pKP91__1_pld1
27	NZ_CP121132.1	1	8792	2060	10851	0.0	15856.0	100.0	100	247177	8792	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
35_R	NZ_CP121132.1	1	3881	14488	18368	0.0	7000.0	100.0	100	247177	3881	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
30	NZ_CP121132.1	1	4881	19190	24070	0.0	8803.0	100.0	100	247177	4881	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
56	NZ_CP121132.1	1	418	25011	25428	0.0	755.0	100.0	100	247177	418	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
24	NZ_CP121132.1	1	17994	25801	43795	0.0	32444.0	99.994	100	247177	17994	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
23_R	NZ_CP121132.1	1	19616	45185	64800	0.0	35376.0	100.0	100	247177	19616	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
22	NZ_CP121132.1	1	21725	66190	87914	0.0	39179.0	100.0	100	247177	21725	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
38_R	NZ_CP121132.1	1	2030	87915	89944	0.0	3644.0	99.803	100	247177	2030	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
19_R	NZ_CP121132.1	3493	38393	93575	128475	0.0	62703.0	99.848	91	247177	38393	0.9090459198291356	0	88.35%	218388.00	IncFII_pKP91__1_pld1
42	NZ_CP121132.1	1	1432	128914	130345	0.0	2583.0	100.0	100	247177	1432	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
15_R	NZ_CP121132.1	1	78036	131114	209235	0.0	140500.0	99.872	100	247177	78036	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
32	NZ_CP121132.1	1	4388	210259	214646	0.0	7914.0	100.0	100	247177	4388	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
28	NZ_CP121132.1	1	6727	218905	225631	0.0	12132.0	100.0	100	247177	6727	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
26	NZ_CP121132.1	1	13480	226452	239931	0.0	24310.0	100.0	100	247177	13480	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
22	NZ_CP121134.1	10306	21725	1	11420	0.0	20595.0	100.0	100	247179	21725	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
38_R	NZ_CP121134.1	1	2030	11421	13450	0.0	3644.0	99.803	100	247179	2030	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
19_R	NZ_CP121134.1	3493	38393	17081	51981	0.0	62703.0	99.848	91	247179	38393	0.9090459198291356	0	88.35%	218388.00	IncFII_pKP91__1_pld1
42	NZ_CP121134.1	1	1432	52420	53851	0.0	2583.0	100.0	100	247179	1432	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
15_R	NZ_CP121134.1	1	78036	54620	132741	0.0	140500.0	99.872	100	247179	78036	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
32	NZ_CP121134.1	1	4388	133765	138152	0.0	7914.0	100.0	100	247179	4388	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
28	NZ_CP121134.1	1	6727	142411	149137	0.0	12132.0	100.0	100	247179	6727	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
26	NZ_CP121134.1	1	13480	149958	163437	0.0	24310.0	100.0	100	247179	13480	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
27	NZ_CP121134.1	1	8792	172745	181536	0.0	15856.0	100.0	100	247179	8792	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
35_R	NZ_CP121134.1	1	3881	185173	189053	0.0	7000.0	100.0	100	247179	3881	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
30	NZ_CP121134.1	1	4881	189875	194755	0.0	8803.0	100.0	100	247179	4881	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
56	NZ_CP121134.1	1	418	195696	196113	0.0	755.0	100.0	100	247179	418	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
24	NZ_CP121134.1	1	17994	196486	214480	0.0	32444.0	99.994	100	247179	17994	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
23_R	NZ_CP121134.1	1	19616	215870	235485	0.0	35376.0	100.0	100	247179	19616	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
22	NZ_CP121134.1	1	10305	236875	247179	0.0	18585.0	100.0	100	247179	21725	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
26_R	NZ_CP121136.1	1	13480	9307	22786	0.0	24310.0	100.0	100	247177	13480	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
28_R	NZ_CP121136.1	1	6727	23607	30333	0.0	12132.0	100.0	100	247177	6727	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
32_R	NZ_CP121136.1	1	4388	34592	38979	0.0	7914.0	100.0	100	247177	4388	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
15	NZ_CP121136.1	1	78036	40003	118124	0.0	140500.0	99.873	100	247177	78036	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
42_R	NZ_CP121136.1	1	1432	118893	120324	0.0	2583.0	100.0	100	247177	1432	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
19	NZ_CP121136.1	1	34901	120763	155663	0.0	62703.0	99.848	91	247177	38393	0.9090459198291356	0	88.35%	218387.00	IncFII_pKP91__1_pld1
38	NZ_CP121136.1	1	2030	159294	161322	0.0	3635.0	99.754	100	247177	2030	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
22_R	NZ_CP121136.1	1	21725	161323	183047	0.0	39179.0	100.0	100	247177	21725	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
23	NZ_CP121136.1	1	19616	184437	204052	0.0	35376.0	100.0	100	247177	19616	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
24_R	NZ_CP121136.1	1	17994	205442	223436	0.0	32444.0	99.994	100	247177	17994	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
56_R	NZ_CP121136.1	1	418	223809	224226	0.0	755.0	100.0	100	247177	418	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
30_R	NZ_CP121136.1	1	4881	225167	230047	0.0	8803.0	100.0	100	247177	4881	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
35	NZ_CP121136.1	1	3881	230869	234749	0.0	7000.0	100.0	100	247177	3881	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
27_R	NZ_CP121136.1	1	8792	238386	247177	0.0	15856.0	100.0	100	247177	8792	1.0	0	88.35%	218387.00	IncFII_pKP91__1_pld1
32_R	NZ_CP121138.1	1	4388	2858	7245	0.0	7914.0	100.0	100	247159	4388	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
15	NZ_CP121138.1	1	78036	8269	86390	0.0	140500.0	99.873	100	247159	78036	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
42_R	NZ_CP121138.1	1	1432	87159	88590	0.0	2583.0	100.0	100	247159	1432	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
19	NZ_CP121138.1	1	34901	89029	123929	0.0	62703.0	99.848	91	247159	38393	0.9090459198291356	0	88.36%	218388.00	IncFII_pKP91__1_pld1
38	NZ_CP121138.1	1	2030	127560	129589	0.0	3644.0	99.803	100	247159	2030	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
22_R	NZ_CP121138.1	1	21725	129590	151314	0.0	39179.0	100.0	100	247159	21725	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
23	NZ_CP121138.1	1	19616	152704	172319	0.0	35376.0	100.0	100	247159	19616	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
24_R	NZ_CP121138.1	1	17994	173709	191703	0.0	32444.0	99.994	100	247159	17994	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
56_R	NZ_CP121138.1	1	418	192076	192493	0.0	755.0	100.0	100	247159	418	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
30_R	NZ_CP121138.1	1	4881	193434	198314	0.0	8803.0	100.0	100	247159	4881	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
35	NZ_CP121138.1	1	3881	199136	203016	0.0	7000.0	100.0	100	247159	3881	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
27_R	NZ_CP121138.1	1	8792	206653	215444	0.0	15856.0	100.0	100	247159	8792	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
28	NZ_CP121138.1	1	6727	218883	225609	0.0	12132.0	100.0	100	247159	6727	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
26	NZ_CP121138.1	1	13480	226430	239909	0.0	24310.0	100.0	100	247159	13480	1.0	0	88.36%	218388.00	IncFII_pKP91__1_pld1
15_R	NZ_CP121140.1	51018	78036	1	27019	0.0	48726.0	100.0	100	192395	78036	1.0	0	82.45%	158634.00	IncFII_pKP91__1_pld1
32	NZ_CP121140.1	1	4388	28043	32430	0.0	7914.0	100.0	100	192395	4388	1.0	0	82.45%	158634.00	IncFII_pKP91__1_pld1
28	NZ_CP121140.1	1	6727	36689	43415	0.0	12132.0	100.0	100	192395	6727	1.0	0	82.45%	158634.00	IncFII_pKP91__1_pld1
26	NZ_CP121140.1	1	13480	44236	57715	0.0	24310.0	100.0	100	192395	13480	1.0	0	82.45%	158634.00	IncFII_pKP91__1_pld1
27	NZ_CP121140.1	1	8792	67023	75814	0.0	15856.0	100.0	100	192395	8792	1.0	0	82.45%	158634.00	IncFII_pKP91__1_pld1
35_R	NZ_CP121140.1	1	3881	79451	83331	0.0	7000.0	100.0	100	192395	3881	1.0	0	82.45%	158634.00	IncFII_pKP91__1_pld1
30	NZ_CP121140.1	1	4881	84153	89033	0.0	8803.0	100.0	100	192395	4881	1.0	0	82.45%	158634.00	IncFII_pKP91__1_pld1
38_R	NZ_CP121140.1	1	2030	98094	100123	0.0	3644.0	99.803	100	192395	2030	1.0	0	82.45%	158634.00	IncFII_pKP91__1_pld1
19_R	NZ_CP121140.1	3493	38393	103754	138654	0.0	62703.0	99.848	91	192395	38393	0.9090459198291356	0	82.45%	158634.00	IncFII_pKP91__1_pld1
42	NZ_CP121140.1	1	1432	139093	140524	0.0	2583.0	100.0	100	192395	1432	1.0	0	82.45%	158634.00	IncFII_pKP91__1_pld1
15_R	NZ_CP121140.1	1	51017	141293	192395	0.0	91776.0	99.804	100	192395	78036	1.0	0	82.45%	158634.00	IncFII_pKP91__1_pld1
32_R	NZ_CP121142.1	1	4388	2879	7266	0.0	7914.0	100.0	100	247179	4388	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
15	NZ_CP121142.1	1	78036	8290	86411	0.0	140500.0	99.873	100	247179	78036	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
42_R	NZ_CP121142.1	1	1432	87180	88611	0.0	2583.0	100.0	100	247179	1432	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
19	NZ_CP121142.1	1	34901	89050	123950	0.0	62703.0	99.848	91	247179	38393	0.9090459198291356	0	88.35%	218388.00	IncFII_pKP91__1_pld1
38	NZ_CP121142.1	1	2030	127581	129610	0.0	3644.0	99.803	100	247179	2030	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
22_R	NZ_CP121142.1	1	21725	129611	151335	0.0	39179.0	100.0	100	247179	21725	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
23	NZ_CP121142.1	1	19616	152725	172340	0.0	35376.0	100.0	100	247179	19616	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
24_R	NZ_CP121142.1	1	17994	173730	191724	0.0	32444.0	99.994	100	247179	17994	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
56_R	NZ_CP121142.1	1	418	192097	192514	0.0	755.0	100.0	100	247179	418	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
30_R	NZ_CP121142.1	1	4881	193455	198335	0.0	8803.0	100.0	100	247179	4881	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
35	NZ_CP121142.1	1	3881	199157	203037	0.0	7000.0	100.0	100	247179	3881	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
27_R	NZ_CP121142.1	1	8792	206674	215465	0.0	15856.0	100.0	100	247179	8792	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
26_R	NZ_CP121142.1	1	13480	224773	238252	0.0	24310.0	100.0	100	247179	13480	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
28_R	NZ_CP121142.1	1	6727	239073	245799	0.0	12132.0	100.0	100	247179	6727	1.0	0	88.35%	218388.00	IncFII_pKP91__1_pld1
26_R	NZ_CP121144.1	2976	13480	1	10505	0.0	18945.0	100.0	78	247179	13480	0.7793026706231454	0	87.15%	215413.00	IncFII_pKP91__1_pld1
28_R	NZ_CP121144.1	1	6727	11326	18052	0.0	12132.0	100.0	100	247179	6727	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
32_R	NZ_CP121144.1	1	4388	22311	26698	0.0	7914.0	100.0	100	247179	4388	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
15	NZ_CP121144.1	1	78036	27722	105843	0.0	140500.0	99.873	100	247179	78036	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
42_R	NZ_CP121144.1	1	1432	106612	108043	0.0	2583.0	100.0	100	247179	1432	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
19	NZ_CP121144.1	1	34901	108482	143382	0.0	62703.0	99.848	91	247179	38393	0.9090459198291356	0	87.15%	215413.00	IncFII_pKP91__1_pld1
38	NZ_CP121144.1	1	2030	147013	149042	0.0	3644.0	99.803	100	247179	2030	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
22_R	NZ_CP121144.1	1	21725	149043	170767	0.0	39179.0	100.0	100	247179	21725	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
23	NZ_CP121144.1	1	19616	172157	191772	0.0	35376.0	100.0	100	247179	19616	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
24_R	NZ_CP121144.1	1	17994	193162	211156	0.0	32444.0	99.994	100	247179	17994	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
56_R	NZ_CP121144.1	1	418	211529	211946	0.0	755.0	100.0	100	247179	418	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
30_R	NZ_CP121144.1	1	4881	212887	217767	0.0	8803.0	100.0	100	247179	4881	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
35	NZ_CP121144.1	1	3881	218589	222469	0.0	7000.0	100.0	100	247179	3881	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
27_R	NZ_CP121144.1	1	8792	226106	234897	0.0	15856.0	100.0	100	247179	8792	1.0	0	87.15%	215413.00	IncFII_pKP91__1_pld1
22_R	NZ_CP121146.1	1	21725	28	21752	0.0	39179.0	100.0	100	247173	21725	1.0	0	88.34%	218355.00	IncFII_pKP91__1_pld1
23_R	NZ_CP121146.1	1	19616	23142	42757	0.0	35376.0	100.0	100	247173	19616	1.0	0	88.34%	218355.00	IncFII_pKP91__1_pld1
