qseqid	sseqid	qstart	qend	sstart	send	evalue	bitscore	pident	qcovs	slen	qlen	q_perc_aligned	overlapped_bases	coverage_percentage	bases_covered	gene_name
83_R	NZ_CP088129.1	1	3861	73675	77535	0.0	6959.0	99.974	91	186040	4266	0.9050632911392406	0	39.61%	73686.00	IncFIB_K__1_Kpn3_pld1
67_R	NZ_CP088129.1	3263	7170	134418	138327	0.0	6598.0	97.497	35	186040	11292	0.3460857244066596	0	39.61%	73686.00	IncFIB_K__1_Kpn3_pld1
136	NZ_CP088129.1	1	497	152145	152641	0.0	888.0	99.598	100	186040	497	1.0	0	39.61%	73686.00	IncFIB_K__1_Kpn3_pld1
120	NZ_CP088129.1	1	717	152649	153365	0.0	1289.0	99.861	100	186040	717	1.0	0	39.61%	73686.00	IncFIB_K__1_Kpn3_pld1
220	NZ_CP088129.1	1	135	166673	166807	1.61e-62	244.0	100.0	100	186040	135	1.0	0	39.61%	73686.00	IncFIB_K__1_Kpn3_pld1
54	NZ_CP088129.1	2	16181	169860	186040	0.0	28383.0	98.919	84	186040	19252	0.840432162892167	0	39.61%	73686.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP088995.1	1	335	6833	7167	5.3e-150	537.0	95.522	100	140550	335	1.0	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP088995.1	1	101	7168	7268	3.1000000000000003e-44	183.0	100.0	100	140550	101	1.0	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP088995.1	1	126	21907	22032	2.39e-41	174.0	90.476	100	140550	135	0.9333333333333332	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP088995.1	1	3880	91311	95190	0.0	6790.0	98.841	78	140550	8377	0.7765309776769727	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP088995.1	5667	8291	97874	100473	0.0	3764.0	91.698	78	140550	8377	0.7765309776769727	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP088995.1	7958	19251	104885	116186	0.0	17133.0	93.71	59	140550	19252	0.5866403490546437	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP088995.1	1	557	116527	117083	0.0	987.0	99.282	99	140550	558	0.9982078853046596	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP088995.1	1	135	117085	117219	1.61e-62	244.0	100.0	100	140550	135	1.0	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP088995.1	1	2179	117220	119398	0.0	3827.0	98.944	100	140550	2179	1.0	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP088995.1	1	4194	125155	129343	0.0	7330.0	98.784	87	140550	4825	0.8692227979274612	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
204	NZ_CP088995.1	1	150	134204	134353	5.57e-69	267.0	99.333	100	140550	150	1.0	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
179_R	NZ_CP088995.1	1	204	134366	134569	9.25e-100	369.0	100.0	100	140550	204	1.0	0	18.33%	25758.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP089000.1	1	335	6833	7167	5.3e-150	537.0	95.522	100	279210	335	1.0	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP089000.1	1	101	7168	7268	3.1000000000000003e-44	183.0	100.0	100	279210	101	1.0	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP089000.1	1	126	29908	30033	2.39e-41	174.0	90.476	100	279210	135	0.9333333333333332	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
229	NZ_CP089000.1	1	126	107114	107239	1.13e-57	228.0	100.0	100	279210	126	1.0	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP089000.1	1	334	107203	107536	1.17e-126	459.0	90.419	100	279210	335	0.9970149253731344	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
158	NZ_CP089000.1	2	335	109472	109805	1.17e-126	459.0	90.419	100	279210	335	0.9970149253731344	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
229_R	NZ_CP089000.1	1	126	109769	109894	1.13e-57	228.0	100.0	100	279210	126	1.0	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
158	NZ_CP089000.1	2	335	171806	172139	1.17e-126	459.0	90.419	100	279210	335	0.9970149253731344	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
229_R	NZ_CP089000.1	1	126	172103	172228	1.13e-57	228.0	100.0	100	279210	126	1.0	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP089000.1	7958	19251	211852	223153	0.0	17133.0	93.71	59	279210	19252	0.5866403490546437	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP089000.1	1	557	223494	224050	0.0	987.0	99.282	99	279210	558	0.9982078853046596	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP089000.1	1	135	224052	224186	1.61e-62	244.0	100.0	100	279210	135	1.0	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP089000.1	1	2179	224187	226365	0.0	3827.0	98.944	100	279210	2179	1.0	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP089000.1	1	4194	232122	236310	0.0	7330.0	98.784	87	279210	4825	0.8692227979274612	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
204	NZ_CP089000.1	1	150	241171	241320	5.57e-69	267.0	99.333	100	279210	150	1.0	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
179_R	NZ_CP089000.1	1	204	241333	241536	9.25e-100	369.0	100.0	100	279210	204	1.0	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
140_R	NZ_CP089000.1	1	478	262343	262820	0.0	863.0	100.0	100	279210	478	1.0	0	7.53%	21025.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP089447.1	1	126	25064	25189	2.39e-41	174.0	90.476	100	125150	135	0.9333333333333332	0	14.89%	18638.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP089447.1	7958	19251	74096	85397	0.0	17133.0	93.71	59	125150	19252	0.5866403490546437	0	14.89%	18638.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP089447.1	1	557	85738	86294	0.0	987.0	99.282	99	125150	558	0.9982078853046596	0	14.89%	18638.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP089447.1	1	135	86296	86430	1.61e-62	244.0	100.0	100	125150	135	1.0	0	14.89%	18638.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP089447.1	1	2179	86431	88609	0.0	3827.0	98.944	100	125150	2179	1.0	0	14.89%	18638.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP089447.1	1	4194	94366	98554	0.0	7330.0	98.784	87	125150	4825	0.8692227979274612	0	14.89%	18638.00	IncFIB_K__1_Kpn3_pld1
204	NZ_CP089447.1	1	150	103415	103564	5.57e-69	267.0	99.333	100	125150	150	1.0	0	14.89%	18638.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP089763.1	1	3880	53941	57820	0.0	6790.0	98.841	78	135709	8377	0.7765309776769727	0	15.12%	20518.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP089763.1	5667	8291	60504	63103	0.0	3764.0	91.698	78	135709	8377	0.7765309776769727	0	15.12%	20518.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP089763.1	7958	19251	68853	80154	0.0	17133.0	93.71	59	135709	19252	0.5866403490546437	0	15.12%	20518.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP089763.1	1	557	80495	81051	0.0	987.0	99.282	99	135709	558	0.9982078853046596	0	15.12%	20518.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP089763.1	1	2179	81188	83366	0.0	3827.0	98.944	100	135709	2179	1.0	0	15.12%	20518.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP089876.1	7941	19251	62789	74108	0.0	17154.0	93.693	59	110438	19252	0.5875233741948889	0	14.75%	16293.00	IncFIB_K__1_Kpn3_pld1
220_R	NZ_CP089876.1	1	135	77321	77455	1.61e-62	244.0	100.0	100	110438	135	1.0	0	14.75%	16293.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP089876.1	1	4706	83074	87775	0.0	8107.0	98.237	98	110438	4825	0.9753367875647668	0	14.75%	16293.00	IncFIB_K__1_Kpn3_pld1
220_R	NZ_CP089876.1	1	135	89218	89353	1.23e-57	229.0	97.794	100	110438	135	1.0	0	14.75%	16293.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP089886.1	7941	19251	38259	49578	0.0	17158.0	93.701	59	131492	19252	0.5875233741948889	0	12.39%	16293.00	IncFIB_K__1_Kpn3_pld1
220_R	NZ_CP089886.1	1	135	52791	52925	1.61e-62	244.0	100.0	100	131492	135	1.0	0	12.39%	16293.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP089886.1	1	4706	58544	63245	0.0	8107.0	98.237	98	131492	4825	0.9753367875647668	0	12.39%	16293.00	IncFIB_K__1_Kpn3_pld1
220_R	NZ_CP089886.1	1	135	64688	64823	1.23e-57	229.0	97.794	100	131492	135	1.0	0	12.39%	16293.00	IncFIB_K__1_Kpn3_pld1
221	NZ_CP090204.1	10	135	24743	24868	2.39e-41	174.0	90.476	100	126203	135	0.9333333333333332	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
243	NZ_CP090204.1	1	101	45413	45513	3.1000000000000003e-44	183.0	100.0	100	126203	101	1.0	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
158	NZ_CP090204.1	1	335	45514	45848	5.3e-150	537.0	95.522	100	126203	335	1.0	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
179	NZ_CP090204.1	1	204	58662	58865	9.25e-100	369.0	100.0	100	126203	204	1.0	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
204_R	NZ_CP090204.1	1	150	58878	59027	5.57e-69	267.0	99.333	100	126203	150	1.0	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
78_R	NZ_CP090204.1	632	4825	63888	68076	0.0	7330.0	98.784	87	126203	4825	0.8692227979274612	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
93	NZ_CP090204.1	1	2179	73833	76011	0.0	3827.0	98.944	100	126203	2179	1.0	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
221	NZ_CP090204.1	1	135	76012	76146	1.61e-62	244.0	100.0	100	126203	135	1.0	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
129_R	NZ_CP090204.1	2	558	76148	76704	0.0	987.0	99.282	99	126203	558	0.9982078853046596	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
54	NZ_CP090204.1	2	11295	77045	88346	0.0	17133.0	93.71	59	126203	19252	0.5866403490546437	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
72_R	NZ_CP090204.1	87	2711	92758	95357	0.0	3764.0	91.698	78	126203	8377	0.7765309776769727	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
72_R	NZ_CP090204.1	4498	8377	98041	101920	0.0	6790.0	98.841	78	126203	8377	0.7765309776769727	0	20.41%	25758.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP090219.1	1	3880	91815	95694	0.0	6790.0	98.841	78	172001	8377	0.7765309776769727	0	11.93%	20518.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP090219.1	5667	8291	98378	100977	0.0	3764.0	91.698	78	172001	8377	0.7765309776769727	0	11.93%	20518.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP090219.1	7958	19251	105389	116690	0.0	17133.0	93.71	59	172001	19252	0.5866403490546437	0	11.93%	20518.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP090219.1	1	557	117031	117587	0.0	987.0	99.282	99	172001	558	0.9982078853046596	0	11.93%	20518.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP090219.1	1	2179	117724	119902	0.0	3827.0	98.944	100	172001	2179	1.0	0	11.93%	20518.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP090434.1	1	335	6833	7167	5.3e-150	537.0	95.522	100	134873	335	1.0	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP090434.1	1	101	7168	7268	3.1000000000000003e-44	183.0	100.0	100	134873	101	1.0	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP090434.1	1	126	27813	27938	2.39e-41	174.0	90.476	100	134873	135	0.9333333333333332	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP090434.1	7958	19251	97711	109012	0.0	17133.0	93.71	59	134873	19252	0.5866403490546437	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP090434.1	1	557	109353	109909	0.0	987.0	99.282	99	134873	558	0.9982078853046596	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP090434.1	1	135	109911	110045	1.61e-62	244.0	100.0	100	134873	135	1.0	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP090434.1	1	2179	110046	112224	0.0	3827.0	98.944	100	134873	2179	1.0	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
209	NZ_CP090434.1	1	144	117982	118125	2.2699999999999997e-67	260.0	100.0	100	134873	144	1.0	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
119	NZ_CP090434.1	1	749	118126	118874	0.0	1352.0	100.0	100	134873	749	1.0	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
178	NZ_CP090434.1	1	206	118876	119081	7.68e-101	372.0	100.0	100	134873	206	1.0	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP090434.1	1	4194	119082	123270	0.0	7330.0	98.784	87	134873	4825	0.8692227979274612	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
204	NZ_CP090434.1	1	150	128131	128280	5.57e-69	267.0	99.333	100	134873	150	1.0	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
179_R	NZ_CP090434.1	1	204	128293	128496	9.25e-100	369.0	100.0	100	134873	204	1.0	0	15.11%	20377.00	IncFIB_K__1_Kpn3_pld1
158_R	NZ_CP091070.1	1	335	6833	7167	5.3e-150	537.0	95.522	100	103130	335	1.0	0	18.69%	19278.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP091070.1	1	101	7168	7268	3.1000000000000003e-44	183.0	100.0	100	103130	101	1.0	0	18.69%	19278.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP091070.1	1	126	27813	27938	2.39e-41	174.0	90.476	100	103130	135	0.9333333333333332	0	18.69%	19278.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP091070.1	7958	19251	65869	77170	0.0	17133.0	93.71	59	103130	19252	0.5866403490546437	0	18.69%	19278.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP091070.1	1	557	77511	78067	0.0	987.0	99.282	99	103130	558	0.9982078853046596	0	18.69%	19278.00	IncFIB_K__1_Kpn3_pld1
221_R	NZ_CP091070.1	1	135	78069	78203	1.61e-62	244.0	100.0	100	103130	135	1.0	0	18.69%	19278.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP091070.1	1	2179	78204	80382	0.0	3827.0	98.944	100	103130	2179	1.0	0	18.69%	19278.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP091070.1	1	4194	86139	90327	0.0	7330.0	98.784	87	103130	4825	0.8692227979274612	0	18.69%	19278.00	IncFIB_K__1_Kpn3_pld1
204	NZ_CP091070.1	1	150	96388	96537	5.57e-69	267.0	99.333	100	103130	150	1.0	0	18.69%	19278.00	IncFIB_K__1_Kpn3_pld1
179_R	NZ_CP091070.1	1	204	96550	96753	9.25e-100	369.0	100.0	100	103130	204	1.0	0	18.69%	19278.00	IncFIB_K__1_Kpn3_pld1
179_R	NZ_CP091782.1	1	204	13443	13646	9.25e-100	369.0	100.0	100	119234	204	1.0	0	15.08%	17986.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP091782.1	1	3880	93010	96889	0.0	6790.0	98.841	78	119234	8377	0.7765309776769727	0	15.08%	17986.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP091782.1	5667	8291	99573	102172	0.0	3764.0	91.698	78	119234	8377	0.7765309776769727	0	15.08%	17986.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP091782.1	7958	19251	106584	117885	0.0	17133.0	93.71	59	119234	19252	0.5866403490546437	0	15.08%	17986.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP092274.1	7958	19251	99993	111294	0.0	17133.0	93.71	59	166543	19252	0.5866403490546437	0	6.79%	11302.00	IncFIB_K__1_Kpn3_pld1
220	NZ_CP092649.1	1	135	75738	75872	1.61e-62	244.0	100.0	100	90810	135	1.0	0	12.61%	11455.00	IncFIB_K__1_Kpn3_pld1
54	NZ_CP092649.1	2	11312	79085	90404	0.0	17158.0	93.701	59	90810	19252	0.5875233741948889	0	12.61%	11455.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP092788.1	1	101	7168	7268	3.1000000000000003e-44	183.0	100.0	100	133775	101	1.0	0	13.70%	18328.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP092788.1	7958	19251	97711	109012	0.0	17133.0	93.71	59	133775	19252	0.5866403490546437	0	13.70%	18328.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP092788.1	1	557	109354	109910	0.0	987.0	99.282	99	133775	558	0.9982078853046596	0	13.70%	18328.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP092788.1	1	2179	110047	112225	0.0	3827.0	98.944	100	133775	2179	1.0	0	13.70%	18328.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP092788.1	1	4194	117982	122170	0.0	7330.0	98.784	87	133775	4825	0.8692227979274612	0	13.70%	18328.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP092795.1	1	101	7168	7268	3.1000000000000003e-44	183.0	100.0	100	133775	101	1.0	0	13.70%	18328.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP092795.1	7958	19251	97711	109012	0.0	17133.0	93.71	59	133775	19252	0.5866403490546437	0	13.70%	18328.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP092795.1	1	557	109354	109910	0.0	987.0	99.282	99	133775	558	0.9982078853046596	0	13.70%	18328.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP092795.1	1	2179	110047	112225	0.0	3827.0	98.944	100	133775	2179	1.0	0	13.70%	18328.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP092795.1	1	4194	117982	122170	0.0	7330.0	98.784	87	133775	4825	0.8692227979274612	0	13.70%	18328.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP093153.1	1	101	11914	12014	3.1000000000000003e-44	183.0	100.0	100	140105	101	1.0	0	17.78%	24909.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP093153.1	1	101	56437	56537	3.1000000000000003e-44	183.0	100.0	100	140105	101	1.0	0	17.78%	24909.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP093153.1	7958	19251	86676	97977	0.0	17133.0	93.71	59	140105	19252	0.5866403490546437	0	17.78%	24909.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP093153.1	1	557	98318	98874	0.0	987.0	99.282	99	140105	558	0.9982078853046596	0	17.78%	24909.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP093153.1	1	2179	99011	101189	0.0	3827.0	98.944	100	140105	2179	1.0	0	17.78%	24909.00	IncFIB_K__1_Kpn3_pld1
78	NZ_CP093153.1	1	4194	106945	111133	0.0	7330.0	98.784	87	140105	4825	0.8692227979274612	0	17.78%	24909.00	IncFIB_K__1_Kpn3_pld1
72_R	NZ_CP093153.1	87	2711	120084	122683	0.0	3764.0	91.698	78	140105	8377	0.7765309776769727	0	17.78%	24909.00	IncFIB_K__1_Kpn3_pld1
72_R	NZ_CP093153.1	4498	8377	125367	129246	0.0	6790.0	98.841	78	140105	8377	0.7765309776769727	0	17.78%	24909.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP095235.1	1	101	49305	49405	3.1000000000000003e-44	183.0	100.0	100	173108	101	1.0	0	11.91%	20619.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP095235.1	1	3880	131393	135272	0.0	6790.0	98.841	78	173108	8377	0.7765309776769727	0	11.91%	20619.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP095235.1	5667	8291	137956	140555	0.0	3764.0	91.698	78	173108	8377	0.7765309776769727	0	11.91%	20619.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP095235.1	7958	19251	144967	156268	0.0	17133.0	93.71	59	173108	19252	0.5866403490546437	0	11.91%	20619.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP095235.1	1	557	156609	157165	0.0	987.0	99.282	99	173108	558	0.9982078853046596	0	11.91%	20619.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP095235.1	1	2179	157302	159480	0.0	3827.0	98.944	100	173108	2179	1.0	0	11.91%	20619.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP095242.1	7958	19251	93589	104890	0.0	17133.0	93.71	59	129649	19252	0.5866403490546437	0	10.83%	14038.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP095242.1	1	557	105231	105787	0.0	987.0	99.282	99	129649	558	0.9982078853046596	0	10.83%	14038.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP095242.1	1	2179	105924	108102	0.0	3827.0	98.944	100	129649	2179	1.0	0	10.83%	14038.00	IncFIB_K__1_Kpn3_pld1
229	NZ_CP095248.1	1	126	47646	47771	1.13e-57	228.0	100.0	100	210914	126	1.0	0	7.29%	15371.00	IncFIB_K__1_Kpn3_pld1
229	NZ_CP095248.1	1	126	52353	52478	1.13e-57	228.0	100.0	100	210914	126	1.0	0	7.29%	15371.00	IncFIB_K__1_Kpn3_pld1
178_R	NZ_CP095248.1	1	206	143754	143959	7.68e-101	372.0	100.0	100	210914	206	1.0	0	7.29%	15371.00	IncFIB_K__1_Kpn3_pld1
119_R	NZ_CP095248.1	1	749	143961	144709	0.0	1352.0	100.0	100	210914	749	1.0	0	7.29%	15371.00	IncFIB_K__1_Kpn3_pld1
93	NZ_CP095248.1	1	2179	150611	152789	0.0	3827.0	98.944	100	210914	2179	1.0	0	7.29%	15371.00	IncFIB_K__1_Kpn3_pld1
129_R	NZ_CP095248.1	2	558	152926	153482	0.0	987.0	99.282	99	210914	558	0.9982078853046596	0	7.29%	15371.00	IncFIB_K__1_Kpn3_pld1
54	NZ_CP095248.1	2	11295	153823	165124	0.0	17133.0	93.71	59	210914	19252	0.5866403490546437	0	7.29%	15371.00	IncFIB_K__1_Kpn3_pld1
229	NZ_CP095248.1	1	126	204748	204873	1.13e-57	228.0	100.0	100	210914	126	1.0	0	7.29%	15371.00	IncFIB_K__1_Kpn3_pld1
229	NZ_CP095255.1	1	126	56728	56853	1.13e-57	228.0	100.0	100	132724	126	1.0	0	10.77%	14290.00	IncFIB_K__1_Kpn3_pld1
229	NZ_CP095255.1	1	126	61435	61560	1.13e-57	228.0	100.0	100	132724	126	1.0	0	10.77%	14290.00	IncFIB_K__1_Kpn3_pld1
93	NZ_CP095255.1	1	2179	113141	115319	0.0	3827.0	98.944	100	132724	2179	1.0	0	10.77%	14290.00	IncFIB_K__1_Kpn3_pld1
129_R	NZ_CP095255.1	2	558	115456	116012	0.0	987.0	99.282	99	132724	558	0.9982078853046596	0	10.77%	14290.00	IncFIB_K__1_Kpn3_pld1
54	NZ_CP095255.1	2	11295	116353	127654	0.0	17133.0	93.71	59	132724	19252	0.5866403490546437	0	10.77%	14290.00	IncFIB_K__1_Kpn3_pld1
243_R	NZ_CP095265.1	1	101	7168	7268	3.1000000000000003e-44	183.0	100.0	100	133771	101	1.0	0	10.57%	14139.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP095265.1	7958	19251	97711	109012	0.0	17133.0	93.71	59	133771	19252	0.5866403490546437	0	10.57%	14139.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP095265.1	1	557	109353	109909	0.0	987.0	99.282	99	133771	558	0.9982078853046596	0	10.57%	14139.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP095265.1	1	2179	110046	112224	0.0	3827.0	98.944	100	133771	2179	1.0	0	10.57%	14139.00	IncFIB_K__1_Kpn3_pld1
93	NZ_CP095423.1	1	2179	98459	100637	0.0	3827.0	98.944	100	129505	2179	1.0	0	15.84%	20518.00	IncFIB_K__1_Kpn3_pld1
129_R	NZ_CP095423.1	2	558	100774	101330	0.0	987.0	99.282	99	129505	558	0.9982078853046596	0	15.84%	20518.00	IncFIB_K__1_Kpn3_pld1
54	NZ_CP095423.1	2	11295	101671	112972	0.0	17133.0	93.71	59	129505	19252	0.5866403490546437	0	15.84%	20518.00	IncFIB_K__1_Kpn3_pld1
72_R	NZ_CP095423.1	87	2711	117384	119983	0.0	3764.0	91.698	78	129505	8377	0.7765309776769727	0	15.84%	20518.00	IncFIB_K__1_Kpn3_pld1
72_R	NZ_CP095423.1	4498	8377	122667	126546	0.0	6790.0	98.841	78	129505	8377	0.7765309776769727	0	15.84%	20518.00	IncFIB_K__1_Kpn3_pld1
93	NZ_CP097666.1	1	2179	33377	35555	0.0	3827.0	98.944	100	147295	2179	1.0	0	12.67%	18667.00	IncFIB_K__1_Kpn3_pld1
129_R	NZ_CP097666.1	2	558	35692	36248	0.0	987.0	99.282	99	147295	558	0.9982078853046596	0	12.67%	18667.00	IncFIB_K__1_Kpn3_pld1
54	NZ_CP097666.1	2	11312	36589	47909	0.0	17179.0	93.746	59	147295	19252	0.5875233741948889	0	12.67%	18667.00	IncFIB_K__1_Kpn3_pld1
72_R	NZ_CP097666.1	3768	8377	54140	58749	0.0	8123.0	99.089	55	147295	8377	0.5503163423660021	0	12.67%	18667.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP097674.1	1	3880	16211	20090	0.0	6790.0	98.841	78	92812	8377	0.7765309776769727	0	22.11%	20518.00	IncFIB_K__1_Kpn3_pld1
72	NZ_CP097674.1	5667	8291	22774	25373	0.0	3764.0	91.698	78	92812	8377	0.7765309776769727	0	22.11%	20518.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP097674.1	7958	19251	29785	41086	0.0	17133.0	93.71	59	92812	19252	0.5866403490546437	0	22.11%	20518.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP097674.1	1	557	41427	41983	0.0	987.0	99.282	99	92812	558	0.9982078853046596	0	22.11%	20518.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP097674.1	1	2179	42120	44298	0.0	3827.0	98.944	100	92812	2179	1.0	0	22.11%	20518.00	IncFIB_K__1_Kpn3_pld1
54_R	NZ_CP097677.1	7958	19251	1047	12348	0.0	17133.0	93.71	59	162611	19252	0.5866403490546437	0	8.69%	14139.00	IncFIB_K__1_Kpn3_pld1
129	NZ_CP097677.1	1	557	12689	13245	0.0	987.0	99.282	99	162611	558	0.9982078853046596	0	8.69%	14139.00	IncFIB_K__1_Kpn3_pld1
93_R	NZ_CP097677.1	1	2179	13382	15560	0.0	3827.0	98.944	100	162611	2179	1.0	0	8.69%	14139.00	IncFIB_K__1_Kpn3_pld1
